query,latitude,longitude
"AVENIDA FRANCISCO PEREIRA LOPES, 1701 - LOJA  37 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-250",-22.0180395,-47.891154
"RUA GASTAO VIEIRA, 807 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-410",-22.0023354,-47.9166739
"AVENIDA COMENDADOR ALFREDO MAFFEI, 2542 - BOX   25 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",-22.0180395,-47.891154
"RUA LINO BARROS DE MOURA, 235 - JARDIM EMBARE - São Carlos/SP - CEP 13563-842",-21.9658918,-47.9291405
"RUA JOAQUIM AUGUSTO RIBEIRO DE SOUZA, 1280 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-330",-21.9988384,-47.9200791
"PASSEIO DOS FLAMBOYANTS, 60 - CONJ  UNIDADE 306 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"AVENIDA DOUTOR CARLOS BOTELHO, 1886 - SALA  02 - CENTRO - São Carlos/SP - CEP 13560-250",-22.0180395,-47.891154
"RUA PADRE TEIXEIRA, 1326 - CENTRO - São Carlos/SP - CEP 13560-210",-22.0140905,-47.8838182
"RUA PROFESSOR CAIO DE FIGUEREDO SILVA, 106 - AZULVILLE I - São Carlos/SP - CEP 13571-170",-22.026816011419,-47.868029041154
"RUA JOSE RODRIGUES SAMPAIO, 777 - APT   TORRE A - AP 81-A - CENTREVILLE - São Carlos/SP - CEP 13560-710",-22.024422014144,-47.881855996271
"RUA GEMINIANO COSTA, 119 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.0203838,-47.8765542
"RUA ANTONIO PASCHOAL, 1518 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-502",-22.008667,-47.9205367
"RUA PASSEIO DOS IPES, 320 - SALA  409                 COND  TRIADE01TORRELONDRES - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",-22.019622203971,-47.915930413768
"RUA PASSEIO DOS IPES, 320 - CONJ  206                 EDIF  TORRE LONDRES - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",-22.019622203971,-47.915930413768
"RUA MONTEIRO LOBATO, 2120 - GARAGE - JARDIM BRASIL - São Carlos/SP - CEP 13569-290",-22.01319101826,-47.87681696372
"RUA JULIA PAIXAO DAVID, 238 - JARDIM ZAVAGLIA - São Carlos/SP - CEP 13573-566",-22.043926996199,-47.922499006578
"RUA GEMINIANO COSTA, SN - BOX 17 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.020839001993,-47.897187000093
"RUA MARECHAL DEODORO, 2745 - FUNDOS - CENTRO - São Carlos/SP - CEP 13560-201",-22.0180395,-47.891154
"RUA BENTO CARLOS, 1458 - GALPAO1 - CENTRO - São Carlos/SP - CEP 13560-660",-22.022216986875,-47.880379021112
"RUA SANTA CRUZ, 148 - SALA 02 - CENTREVILLE - São Carlos/SP - CEP 13560-680",-22.023492000077,-47.893285978536
"RUA PADRE JOSE LOPES DE OLIVEIRA, 68 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-270",-22.0014181,-47.907471
"RUA MAJOR JOSE INACIO, 2400 - APT   AP 52   6 PAVIMENTO - CENTRO - São Carlos/SP - CEP 13560-160",-22.0180395,-47.891154
"AVENIDA FILOMENA RISPOLI, 569 - PARQUE SANTA MARTA - São Carlos/SP - CEP 13564-200",-21.994469995608,-47.906613036947
"RUA VITORIO GIOMETI, 591 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-330",-21.997218002564,-47.900758026122
"PASSEIO DOS FLAMBOYANTS, 60 - COND  TRIADE 02           EDIF  SAO PAULO           SALA  208 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-352",-22.0180395,-47.891154
"RUA NUNCIO CARDINALLI, 330 - VILA IZABEL - São Carlos/SP - CEP 13570-786",-22.036398694325,-47.882402550032
"RUA BASILIO DIBBO, 374 - VILA MORUMBI - São Carlos/SP - CEP 13572-070",-22.038355000335,-47.890037991055
"RUA DONA MARIA IZABEL DE OLIVEIRA BOTELHO, 1000 - BLOCO 03;APT 406 - JARDIM BRASIL - São Carlos/SP - CEP 13569-265",-22.0180395,-47.891154
"PASSEIO DAS CASTANHEIRAS, 431 - CONJ  606                 COND  TRIADE 03           EDIF  NOVA YORK - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-384",-22.019983552392,-47.91629210488
"RUA PARAGUAI, 355 - VILA BRASILIA - São Carlos/SP - CEP 13566-650",-21.995663997715,-47.879073036778
"RUA FRANCISCO MARIGO, 790 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-090",-22.0430865,-47.8889323
"RUA JOSE BENETTI, 289 - VILA PRADO - São Carlos/SP - CEP 13574-300",-22.0267839,-47.9018321
"RUA CONDE DO PINHAL, 2359 - APT   43 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"RUA MIGUEL JOAO, 940 - SALA  01 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-180",-22.0180395,-47.891154
"RUA MAJOR MANOEL ANTONIO DE MATTOS, 126 - JARDIM RICETTI - São Carlos/SP - CEP 13560-831",-22.0180395,-47.891154
"RUA JOSE ZAVAGLIA, 390 - LOJA B - CIDADE ARACY - São Carlos/SP - CEP 13573-095",-22.059621020248,-47.903617009476
"RUA JOSE DUARTE DE SOUZA, 372 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-030",-22.0004738,-47.9020031
"RUA AURELIO SANCHEZ, 195 - QUADRA 09 LOTE 518 - JARDIM SOCIAL BELVEDERE - São Carlos/SP - CEP 13575-805",-22.042396448746,-47.904150946602
"RUA ALBERTO LANZONI, 659 - SALA  08 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-390",-22.003354980612,-47.913957009052
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 22 - CASA 55 - CONDOMINIO RESIDENCIAL MONTREAL - São Carlos/SP - CEP 13563-820",-21.983966004096,-47.931164972452
"RUA PADRE JOSE CARLOS DI MAMBRO, 94 - JARDIM SAO CARLOS 5 - São Carlos/SP - CEP 13563-532",-21.993727987629,-47.92684804086
"RUA PROFESSOR ERNFRID FRICK, 819 - APT: 18; - JARDIM PARAISO - São Carlos/SP - CEP 13561-200",-22.009490994741,-47.903285002291
"RUA RIACHUELO, 359 - CENTRO - São Carlos/SP - CEP 13560-110",-22.0142204,-47.8957734
"RUA SAO SEBASTIAO, 2304 - ANDAR 2                   SALA  21 - CENTRO - São Carlos/SP - CEP 13560-230",-22.0180395,-47.891154
"RUA MONTEIRO LOBATO, 330 - JARDIM BRASIL - São Carlos/SP - CEP 13569-290",-22.0195751,-47.8769762
"RUA MARECHAL DEODORO, 2745 - CENTRO - São Carlos/SP - CEP 13560-201",-22.0148226,-47.8836607
"RUA ALFREDO LOPES, 1717 - CONJ  D05A - JARDIM MACARENCO - São Carlos/SP - CEP 13560-460",-22.0180395,-47.891154
"RUA VIRGILIO POZZI, 183 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-040",-22.0001996,-47.902541
"AVENIDA DOM CARMINE ROCCO, 985 - JARDIM TANGARA - São Carlos/SP - CEP 13568-120",-22.0180395,-47.891154
"RUA OLAVO GODOY, 60 - GARAGE - JARDIM SAO CARLOS 5 - São Carlos/SP - CEP 13563-515",-21.991106002587,-47.930181020838
"RUA MONSENHOR ROMEU TORTORELLI, 624 - CASA  B - JD MUNIQUE - São Carlos/SP - CEP 13568-525",-21.998191015794,-47.863876981597
"RUA JOAO OLIVEIRA JUNIOR, 50 - APT   410                 EDIF  DOS PINHAIS - CENTRO - São Carlos/SP - CEP 13560-170",-22.015628014698,-47.899050967721
"RUA JOSE MORASCHI, 21 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-150",-22.0295178581,-47.874642247699
"RUA BRAS CUBAS, 89 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-120",-21.9976359,-47.9057083
"RUA CAMPOS SALES, 2640 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-240",-22.002865980381,-47.885069031215
"RUA MARIA DO CARMO BERTOLAZO BARROS, 768 - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-773",-21.9975174,-47.8517274
"RUA ANTONIO BLANCO, 1336 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-060",-22.0029079,-47.8788462
"RUA ERNESTO CHIARI, 369 - JARDIM SOCIAL BELVEDERE - São Carlos/SP - CEP 13575-801",-22.0428561,-47.9026295
"RUA RIACHUELO, 1023 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-110",-22.0180395,-47.891154
"RUA ALBERTO LOURENCO RODRIGUES, 83 - JARDIM TANGARA - São Carlos/SP - CEP 13568-150",-22.011269005952,-47.857228958913
"RUA DOUTOR MARINO COSTA TERRA, 1000 - BLOCO 5;APT 34 - PARQUE SABARA - São Carlos/SP - CEP 13567-640",-22.015692010529,-47.860400000522
"RUA FRANCISCO CRESTANA, 599 - VILA NOSSA SENHORA DE FATIMA - São Carlos/SP - CEP 13567-202",-22.0078367,-47.8703557
"RUA GEORG PTAK, 252 - LETRA A - JARDIM SAO PAULO - São Carlos/SP - CEP 13570-420",-22.035047558776,-47.879636127108
"RUA ALFEO AMBROGIO, 570 - JARDIM MERCEDES - São Carlos/SP - CEP 13570-540",-22.0302562,-47.8812543
"RUA DOM PEDRO II, 1150 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-320",-22.0233316,-47.8875696
"AVENIDA OTTO WERNER ROSEL, 1455 - CASA  278 - MORADAS SAO CARLOS I - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA ROCHA POMBO, 141 - VILA LUTFALLA - São Carlos/SP - CEP 13570-675",-22.0300112,-47.8883726
"RUA DOUTOR JOAO SABINO, 1140 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-050",-22.034416008757,-47.905699996234
"AVENIDA VICENTE LAURITO, 848 - CIDADE ARACY - São Carlos/SP - CEP 13573-005",-22.063221005752,-47.897663008374
"RUA ALDINO DEL NERO, 672 - SALA  A - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-585",-22.0180395,-47.891154
"RUA RIO NEGRO, 350 - JARDIM JOCKEI CLUB A - São Carlos/SP - CEP 13565-060",-21.979206005102,-47.900189984543
"RUA DANILO MICALLI, 50 - COND RECANTO DO BOSQUE CASA 57 - LOTEAMENTO MUNICIPAL SAO CARLOS 3 - São Carlos/SP - CEP 13563-264",-21.999479020945,-47.924636978621
"RUA DOUTOR ALDERICO VIEIRA PERDIGAO, 80 - VILA MORUMBI - São Carlos/SP - CEP 13572-060",-22.037365013751,-47.88974495972
"RUA DEOLINDO RAIMUNDO, 82 - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-211",-22.029708019472,-47.871557990029
"AVENIDA PAPA PAULO VI, 572 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-140",-22.045170115831,-47.889759889869
"RUA GENERAL OSORIO, 1970 - SALA: 01; - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-532",-22.021388016651,-47.880209958125
"RUA MARECHAL DEODORO, 2519 - CENTRO - São Carlos/SP - CEP 13560-200",-22.0151695,-47.8957346
"ALAMEDA DAS AZALEIAS, 737 - CIDADE JARDIM - São Carlos/SP - CEP 13566-500",-21.999543,-47.8922196
"RUA FLAUZINO MARQUES, 255 - SLJ   PISO SUPERIOR - JARDIM ALVORADA - São Carlos/SP - CEP 13562-002",-22.008309020665,-47.908314982386
"RUA ALFREDO LOPES, 1057 - JARDIM MACARENGO - São Carlos/SP - CEP 13560-460",-22.0076057,-47.8882892
"RUA CHILE, 247 - SALA: 01; - VILA BRASILIA - São Carlos/SP - CEP 13566-610",-21.997133010066,-47.881462968831
"RUA GIOVANNI ROSSI, 61 - APT   14 - VILA DERIGGI - São Carlos/SP - CEP 13569-232",-22.011629008693,-47.877089040297
"RUA HENRIQUE ALVES FILHO, 16 - JARDIM DAS TORRES - São Carlos/SP - CEP 13575-510",-22.0302622,-47.9118607
"RUA WAMBERTO DIAS DA COSTA, 2101 - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-080",-22.015315998353,-47.872168024942
"TRAVESSA FRANCISCO LATORRE PRIMO, 50 - APT 178B - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",-21.993269495865,-47.916719744123
"RODOVIA ENGENHEIRO THALES DE LORENA PEIXOTO JUNIOR ( SP 318), S/N - KM    246                 EDIF  1                   ANDAR 1 - DISTRITO DE AGUA VERMELHA - São Carlos/SP - CEP 13578-000",-21.8788022,-47.8567619
"RUA SAO PAULO, 860 - TERREOSALA 01 - CENTRO - São Carlos/SP - CEP 13560-053",-22.0180395,-47.891154
"RUA RAFAEL DE ABREU SAMPAIO VIDAL, 34 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-298",-22.028275007395,-47.882801977863
"AVENIDA ROMUALDO VILLANI, 791 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-651",-21.986655002454,-47.926903026144
"RUA ERNANE STEFANE, 173 - PARQUE FEHR - São Carlos/SP - CEP 13563-750",-21.9814133,-47.9393764
"AVENIDA TANCREDO DE ALMEIDA NEVES, 220 - SALA: 08 E 09; - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-260",-22.021196993078,-47.911191986832
"RUA RUI BARBOSA, 1693 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-330",-22.0247048,-47.8865601
"RUA RAFAEL DE SENZI, 107 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-010",-22.0022886,-47.8779369
"RUA PASSEIO DOS IPES, 320 - SALA  904                 ANDAR 9                   COND  TRIADE 01           EDIF  LONDRES - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",-22.019622203971,-47.915930413768
"RUA DR ALBERTO CATTANI, 611 - CASA - JARDIM HIKARE - São Carlos/SP - CEP 13564-380",-21.990543995979,-47.898038014722
"RUA SETE DE SETEMBRO, 2172 - SALA B - CENTRO - São Carlos/SP - CEP 13560-180",-22.0180395,-47.891154
"RUA NACOES UNIDAS, 421 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-082",-22.0420815,-47.8919021
"RUA ARLINDO POSSA, 25 - CASA - ROMEU SANTINI - São Carlos/SP - CEP 13575-870",-22.0249167,-47.9189242
"RUA PROFESSOR WALTER BLANCO, 417 - JARDIM SOCIAL BELVEDERE - São Carlos/SP - CEP 13575-803",-22.0424057,-47.9034625
"RUA GENERAL OSORIO, 748 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",-22.0218374,-47.8970478
"RUA LUIZ OLLAY, 280 - CIDADE ARACY - São Carlos/SP - CEP 13573-085",-22.0562546,-47.906641
"RUA DOM PEDRO II, 109 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-320",-22.0237554,-47.8875484
"RUA SAO PAULO, 455 - CENTRO - São Carlos/SP - CEP 13560-053",-22.0146191,-47.8857746
"RUA MARCUS VINICIUS DE MELLO MORAES, 457 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-304",-21.9968942,-47.9206638
"RUA QUINZE DE NOVEMBRO, 1132 - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-206",-22.0124099,-47.9025567
"RUA PADRE TEIXEIRA, 1370 - JARDIM BETHANIA - São Carlos/SP - CEP 13561-050",-22.014222,-47.8967033
"RUA VICTORIO BONUCCI, 555 - BLOCO 9;APT 4 - JARDIM TANGARA - São Carlos/SP - CEP 13568-110",-22.013522019616,-47.854999037392
"RUA CID SILVA CESAR, 357 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-400",-22.0079593,-47.9194074
"RUA HAGAR CRISTINA ROJO ROCHA, 82 - LOTEAMENTO RESIDENCIAL EDUARDO ABDELNUR - São Carlos/SP - CEP 13573-724",-22.041855995563,-47.931469989909
"RUA ALLAN KARDEC, 345 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-080",-22.0401325,-47.8897621
"RUA JESUINO DE ARRUDA - ATE 3100/3101, 2726 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-642",-22.01962088376,-47.881204882054
"RUA BASILIO BLANCO, 76 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-505",-22.0078184,-47.9220714
"RUA PASSEIO DOS IPES, 320 - SALA  105 TORRE LONDRES - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",-22.019622203971,-47.915930413768
"RUA BYRON ORTIZ DE ARAUJO, 255 - VILA JACOBUCCI - São Carlos/SP - CEP 13567-230",-22.0062726,-47.8710439
"RUA PASSEIO DOS IPES, 320 - COND  TRIADE 01           EDIF  LONDRES             SALA  803 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",-22.019622203971,-47.915930413768
"RUA EUGENIO DE ANDRADE EGAS, 617 - VILA BRASILIA - São Carlos/SP - CEP 13566-611",-22.0180395,-47.891154
"TRAVESSA FRANCISCO LATORRE PRIMO, 50 - APT 138A - RESIDENCIAL PARATI - São Carlos/SP - CEP 13563-810",-21.993269495865,-47.916719744123
"RUA SAO PAULO, 109 - FUNDOS - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-340",-22.026134017867,-47.885569011739
"RUA PROFESSOR MOACIR MOREIRA CEZAR, 436 - JARDIM DOS COQUEIROS - São Carlos/SP - CEP 13568-857",-21.99538400024,-47.860908027674
"RUA AMERICO JACOMINO CANHOTO, 223 - APT: 12; BLOCO: 02; - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-350",-21.995152994988,-47.900663981168
"RUA JOAO RAMALHO, 325 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-090",-21.9992419,-47.9041707
"RUA MARECHAL DEODORO, 2069 - 2085 - CENTRO - São Carlos/SP - CEP 13560-200",-22.0180395,-47.891154
"RUA CAPITAO ADAO PEREIRA DA SILVA CABRAL, 444 - SALA: 01; - CENTRO - São Carlos/SP - CEP 13561-000",-22.0180395,-47.891154
"RUA MANOEL DA SILVA FERREIRA, 184 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-070",-22.0019742,-47.877369
"RUA ARTIN AGAZARIAN, 134 - JARDIM SAO CARLOS 5 - São Carlos/SP - CEP 13563-524",-21.992431013841,-47.928820973229
"RUA DESEMBARGADOR JULIO FARIA, 1081 - VILA PRADO - São Carlos/SP - CEP 13574-250",-22.0333109,-47.9026417
"RUA CAPITAO ADAO PEREIRA DA SILVA CABRAL, 444 - SALA: 02; - CENTRO - São Carlos/SP - CEP 13561-000",-22.0180395,-47.891154
"RUA JESUINO DE ARRUDA, 1365 - APT 401;BLOCO 6 - JARDIM BRASIL - São Carlos/SP - CEP 13569-300",-22.019682005988,-47.897806003642
"PRACA GERALDO EUGENIO TOLEDO PIZZA, 241 - APT 31 - CIDADE JARDIM - São Carlos/SP - CEP 13566-541",-21.999117110887,-47.893950264359
"RUA ANGELO POSSA, 540 - JARDIM PAULISTA - São Carlos/SP - CEP 13574-510",-22.0202721,-47.9057557
"RUA MAJOR JOSE INACIO, 2048 - EDIF  CONDE DO PINHAL     LOJA  PAVIMENTO TERREO - CENTRO - São Carlos/SP - CEP 13560-160",-22.0180395,-47.891154
"RUA HERBERT DE SOUZA, 300 - BL27 APTO 03 - ROMEU SANTINI - São Carlos/SP - CEP 13575-878",-22.026764767146,-47.915510963627
"AVENIDA SALLUM, 128 - VILA PRADO - São Carlos/SP - CEP 13574-040",-22.0180395,-47.891154
"RUA TREZE DE MAIO, 1520 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",-22.0188832,-47.8972307
"RUA DOUTOR GASTAO DE SA, 296 - VILA BOA VISTA - São Carlos/SP - CEP 13574-002",-22.0323085,-47.8980856
"AVENIDA OTTO WERNER ROSEL, 1191 - COND MORADAS 2;CASA 101 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"RUA AMERICO JACOMINO CANHOTO, 175 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-350",-21.9943726,-47.8984296
"RUA OSWALDO DENARI, 427 - JARDIM MUNIQUE - São Carlos/SP - CEP 13568-600",-22.0075899,-47.8574211
"RUA GEMINIANO COSTA, S N - BOX 08 - PRACA DO COMERCIO - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-641",-22.02057958209,-47.881346879472
"AVENIDA FRANCISCO PEREIRA LOPES, 1701 - LUC 35-T2                 SHOPPING PASSEIO          SAO CARLOS - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13564-002",-22.005583,-47.903854
"RUA JUAN LOPES, 870 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13567-020",-22.001839,-47.8784643
"RUA GASTAO VIEIRA, 489 - SALA  03 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-410",-22.001292990521,-47.915915021634
"RUA ANTONIO DOS SANTOS FILHO, 201 - JARDIM ACAPULCO - São Carlos/SP - CEP 13563-711",-21.9966815,-47.9106381
"RUA VICTORIO BONUCCI, 691 - JARDIM TANGARA - São Carlos/SP - CEP 13568-110",-22.0168954,-47.8551892
"RUA JOAQUIM AUGUSTO RIBEIRO DE SOUZA, 1316 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-330",-21.9988384,-47.9200791
"RUA ANTONIO RODRIGUES CAJADO, 2633 - FUNDOSFUNDOS - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-291",-22.003325015308,-47.884192032686
"AVENIDA SAO CARLOS, 1428 - SETOR L - CENTRO - São Carlos/SP - CEP 13560-011",-22.0180395,-47.891154
"RUA ABEL GIONGO, 1766 - VILA FARIA - São Carlos/SP - CEP 13569-003",-22.0159198,-47.8740332
"RUA CONDE DO PINHAL, 1762 - ANEXO R NOVE DE JULHO 1325 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",-22.0180395,-47.891154
"RUA CAPITAO ADAO PEREIRA DA SILVA CABRAL, 883 - LOJA 3 - CENTRO - São Carlos/SP - CEP 13561-000",-22.0180395,-47.891154
"RUA THIAGO CARUSO, 20b - SALA 20b - AZULVILLE I - São Carlos/SP - CEP 13571-190",-22.028788985698,-47.869101002751
"RUA JOSE BONIFACIO, 1249 - SALA  3                   FUNDOS - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",-22.0180395,-47.891154
"RUA TREZE DE MAIO, 1753 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",-22.0188832,-47.8972307
"RUA ALVARENGA PEIXOTO, 331 - APT 41 - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13566-582",-22.000270985067,-47.897123968181
"RUA PROFESSOR EDUARDO DE MARTINI, 31 - NUCLEO RESIDENCIAL CASTELO BRANCO - São Carlos/SP - CEP 13571-100",-22.0302511,-47.8698112
"RUA MARCUS VINICIUS DE MELLO MORAES, 499 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13563-304",-21.9968942,-47.9206638
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 92 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",-22.0180395,-47.891154
"ALAMEDA DOS CURIOS, 156 - PARQUE FABER CASTELL II - São Carlos/SP - CEP 13561-406",-22.013725939491,-47.913171568752
"RUA RUI BARBOSA, 1030 - APT 11 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-330",-22.0180395,-47.891154
"AVENIDA GREGORIO AVERSA, 900 - CASA 24 - RECREIO SAO JUDAS TADEU - São Carlos/SP - CEP 13571-260",-22.033919003808,-47.862572003092
"RUA DOUTOR JOAQUIM RODRIGUES DE SIQUEIRA, 11 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-003",-22.036796008254,-47.906286980913
"RUA MARIO MIGLIATO, 100 - VILA IRENE - São Carlos/SP - CEP 13570-760",-22.031963002883,-47.883830018287
"RUA TREZE DE MAIO, 1550 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-647",-22.0188832,-47.8972307
"RUA JOSE LORETI, 171 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-660",-21.99009900074,-47.934776985987
"ALAMEDA DAS GOIABEIRAS, 286 - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-357",-22.016422795131,-47.920316984887
"AVENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91 - SALA  35 - VILA MARINA - São Carlos/SP - CEP 13566-340",-22.0180395,-47.891154
"AVENIDA SALLUM, 373 - VILA PRADO - São Carlos/SP - CEP 13574-040",-22.0180395,-47.891154
"RUA SAO PIO X, 595 - TERREO - VILA PRADO - São Carlos/SP - CEP 13574-260",-22.030101005002,-47.899258000729
"RUA MARECHAL DEODORO, 2616 - SALA  4 - CENTRO - São Carlos/SP - CEP 13560-201",-22.0180395,-47.891154
"RUA RAY WESLEY HERRICK, 475 - APT 306;BLOCO 7 - JARDIM JOCKEI CLUB A - São Carlos/SP - CEP 13565-090",-22.0180395,-47.891154
"RUA SYLLAS DA SILVA ROSA, 160 - JARDIM EMBARE - São Carlos/SP - CEP 13563-886",-21.9674807,-47.9390502
"RUA SAMUEL CARVALHO CHAVES, 138 - VILA ALPES - São Carlos/SP - CEP 13570-360",-22.031655009851,-47.880674986113
"AVENIDA COMENDADOR ALFREDO MAFFEI, 2542 - BOX 61 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13561-270",-22.0180395,-47.891154
"RUA DEOLINDO RAIMUNDO, 32 - FUNDOS - JARDIM NOVA SAO CARLOS - São Carlos/SP - CEP 13570-211",-22.029292989536,-47.872462984115
"AVENIDA FRANCISCO PEREIRA LOPES, 1850 - AREA 2B - PARQUE SANTA MONICA - São Carlos/SP - CEP 13561-250",-22.0180395,-47.891154
"RUA TAYNARA GABRIELE PEREIRA, 31 - FUNDOS - CONJUNTO HABITACIONAL PLANALTO VERDE - São Carlos/SP - CEP 13573-332",-22.064949018911,-47.909475959795
"RUA PERNAMBUCO, 635 - TERREO ;CONJ ;LOJA ;STAND - JARDIM PACAEMBU - São Carlos/SP - CEP 13572-380",-22.041328983401,-47.894021993454
"RUA JOSE FERNANDES NUNES, 80 - VILA SANTA MADRE CABRINI - São Carlos/SP - CEP 13572-520",-22.0497934,-47.8940882
"RUA CALIMERIO MARTINEZ, 81 - CASA - CHACARA PARQUE CLUB - São Carlos/SP - CEP 13567-150",-22.004302009942,-47.875191964151
"RUA GENERAL OSORIO, 434 - FUNDOS - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-640",-22.0180395,-47.891154
"RUA PASTOR CYRUS BASSET DAWSEY, 40 - CASA 51 - JARDIM CARDINALLI - São Carlos/SP - CEP 13569-530",-22.022177005197,-47.875206967758
"ALAMEDA SINLIOKU TANAKA, 202 - PARQUE TECNOLOGICO DAMHA I SAO CARLOS - São Carlos/SP - CEP 13565-261",-21.9868301,-47.8940243
"RUA NATALINO MASTRO FRANCISCO, 1276 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-030",-22.034842018986,-47.90402696836
"AVENIDA PAPA PAULO VI, 453 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-140",-22.044553902256,-47.888788066373
"RUA ENEAS CAMARGO, 222 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-301",-22.027749001061,-47.882343990673
