query,norm_base,expects_house,has_km,candidates,reason
"RUA AMBROSIO DOS SANTOS, 394 - PLANALTO PARAISO - São Carlos/SP - CEP 13562-000","{'street': 'RUA AMBROSIO DOS SANTOS, 394, PLANALTO PARAISO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-000'}",False,False,"[{""street"": ""RUA AMBROSIO DOS SANTOS, 394, PLANALTO PARAISO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-000""}, {""street"": ""RUA AMBROSIO DOS SANTOS, 394, PLANALTO PARAISO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-000"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA AMBROSIO DOS SANTOS, 394, PLANALTO PARAISO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91 - SALA  15 - VILA MARINA - São Carlos/SP - CEP 13566-340","{'street': 'AV ENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13566-340'}",True,False,"[{""street"": ""AV ENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13566-340""}, {""street"": ""AV ENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13566-340"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA PROFESSOR LUIZ AUGUSTO DE OLIVEIRA, 91, São Carlos, SP, Brasil""]",no_valid_hit
"RUA JULIO PRESTES DE ALBUQUERQUE, 280 - VILA JACOBUCCI - São Carlos/SP - CEP 13567-232","{'street': 'RUA JULIO PRESTES DE ALBUQUERQUE, 280, VILA JACOBUCCI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13567-232'}",False,False,"[{""street"": ""RUA JULIO PRESTES DE ALBUQUERQUE, 280, VILA JACOBUCCI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13567-232""}, {""street"": ""RUA JULIO PRESTES DE ALBUQUERQUE, 280, VILA JACOBUCCI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13567-232"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA JULIO PRESTES DE ALBUQUERQUE, 280, VILA JACOBUCCI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MANOEL JOAQUIM, 55 - CIDADE ARACY - São Carlos/SP - CEP 13573-118","{'street': 'RUA MANOEL JOAQUIM, 55, CIDADE ARACY, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13573-118'}",False,False,"[{""street"": ""RUA MANOEL JOAQUIM, 55, CIDADE ARACY, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13573-118""}, {""street"": ""RUA MANOEL JOAQUIM, 55, CIDADE ARACY, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13573-118"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MANOEL JOAQUIM, 55, CIDADE ARACY, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA EPISCOPAL, 2055 - CENTRO - São Carlos/SP - CEP 13560-049","{'street': 'RUA EPISCOPAL, 2055, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-049'}",False,False,"[{""street"": ""RUA EPISCOPAL, 2055, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-049""}, {""street"": ""RUA EPISCOPAL, 2055, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-049"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA EPISCOPAL, 2055, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA DONA ALEXANDRINA, 366 - SALA  02 - VILA MONTEIRO - São Carlos/SP - CEP 13560-290","{'street': 'RUA DONA ALEXANDRINA, 366', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-290'}",True,False,"[{""street"": ""RUA DONA ALEXANDRINA, 366"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-290""}, {""street"": ""RUA DONA ALEXANDRINA, 366"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-290"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA DONA ALEXANDRINA, 366, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755 - CASA  34 - CONDOMINIO RESIDENCIAL QUEBEC - São Carlos/SP - CEP 13563-623","{'street': 'AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 34, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13563-623'}",False,False,"[{""street"": ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 34, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13563-623""}, {""street"": ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 34, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13563-623"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA PROFESSORA MARIA DE CRESCI LEOPOLDINO, 755, CASA 34, CONDOMINIO RESIDENCIAL QUEBEC, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SAO JOAQUIM, 1454 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300","{'street': 'RUA SAO JOAQUIM, 1454, VILA MONTEIRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-300'}",False,False,"[{""street"": ""RUA SAO JOAQUIM, 1454, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-300""}, {""street"": ""RUA SAO JOAQUIM, 1454, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-300"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SAO JOAQUIM, 1454, VILA MONTEIRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA BASILIO DIBBO, 305 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-070","{'street': 'RUA BASILIO DIBBO, 305, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13572-070'}",False,False,"[{""street"": ""RUA BASILIO DIBBO, 305, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13572-070""}, {""street"": ""RUA BASILIO DIBBO, 305, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13572-070"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA BASILIO DIBBO, 305, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA MADRE SAINT BERNARD, 861 - JARDIM PARAISO - São Carlos/SP - CEP 13561-190","{'street': 'RUA MADRE SAINT BERNARD, 861, JARDIM PARAISO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13561-190'}",False,False,"[{""street"": ""RUA MADRE SAINT BERNARD, 861, JARDIM PARAISO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13561-190""}, {""street"": ""RUA MADRE SAINT BERNARD, 861, JARDIM PARAISO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13561-190"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA MADRE SAINT BERNARD, 861, JARDIM PARAISO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 1031 - CENTRO - São Carlos/SP - CEP 13560-002","{'street': 'AV ENIDA SAO CARLOS, 1031, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-002'}",False,False,"[{""street"": ""AV ENIDA SAO CARLOS, 1031, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-002""}, {""street"": ""AV ENIDA SAO CARLOS, 1031, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 1031, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA EPISCOPAL, 1149 - CENTRO - São Carlos/SP - CEP 13560-570","{'street': 'RUA EPISCOPAL, 1149, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-570'}",False,False,"[{""street"": ""RUA EPISCOPAL, 1149, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-570""}, {""street"": ""RUA EPISCOPAL, 1149, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-570"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA EPISCOPAL, 1149, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA LUIZ ROHER, 975 - JARDIM RICETTI - São Carlos/SP - CEP 13570-002","{'street': 'RUA LUIZ ROHER, 975, JARDIM RICETTI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13570-002'}",False,False,"[{""street"": ""RUA LUIZ ROHER, 975, JARDIM RICETTI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13570-002""}, {""street"": ""RUA LUIZ ROHER, 975, JARDIM RICETTI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13570-002"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA LUIZ ROHER, 975, JARDIM RICETTI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAVERIO TALARICO, 220 - JARDIM RICETTI - São Carlos/SP - CEP 13570-090","{'street': 'AV ENIDA SAVERIO TALARICO, 220, JARDIM RICETTI, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13570-090'}",False,False,"[{""street"": ""AV ENIDA SAVERIO TALARICO, 220, JARDIM RICETTI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13570-090""}, {""street"": ""AV ENIDA SAVERIO TALARICO, 220, JARDIM RICETTI, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13570-090"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAVERIO TALARICO, 220, JARDIM RICETTI, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA DOMINGOS DE ANGELIS, 423 - JARDIM SAO RAFAEL - São Carlos/SP - CEP 13568-080","{'street': 'RUA DOMINGOS DE ANGELIS, 423, JARDIM SAO RAFAEL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13568-080'}",False,False,"[{""street"": ""RUA DOMINGOS DE ANGELIS, 423, JARDIM SAO RAFAEL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13568-080""}, {""street"": ""RUA DOMINGOS DE ANGELIS, 423, JARDIM SAO RAFAEL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13568-080"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA DOMINGOS DE ANGELIS, 423, JARDIM SAO RAFAEL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ANTONIO FISCHER DOS SANTOS, 380 - LOTE  04                  QUADRAJ - JARDIM PAULISTANO - São Carlos/SP - CEP 13564-390","{'street': 'RUA ANTONIO FISCHER DOS SANTOS, 380, LOTE 04 QUADRAJ, JARDIM PAULISTANO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13564-390'}",False,False,"[{""street"": ""RUA ANTONIO FISCHER DOS SANTOS, 380, LOTE 04 QUADRAJ, JARDIM PAULISTANO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13564-390""}, {""street"": ""RUA ANTONIO FISCHER DOS SANTOS, 380, LOTE 04 QUADRAJ, JARDIM PAULISTANO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13564-390"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ANTONIO FISCHER DOS SANTOS, 380, LOTE 04 QUADRAJ, JARDIM PAULISTANO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA BENEDITO DA SILVA, 1077 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-645","{'street': 'RUA BENEDITO DA SILVA, 1077, JARDIM SAO CARLOS, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-645'}",False,False,"[{""street"": ""RUA BENEDITO DA SILVA, 1077, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-645""}, {""street"": ""RUA BENEDITO DA SILVA, 1077, JARDIM SAO CARLOS, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-645"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA BENEDITO DA SILVA, 1077, JARDIM SAO CARLOS, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ROBERTO DE JESUS AFFONSO, 1380 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-382","{'street': 'RUA ROBERTO DE JESUS AFFONSO, 1380, PARQUE SANTA FELICIA JARDIM, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-382'}",False,False,"[{""street"": ""RUA ROBERTO DE JESUS AFFONSO, 1380, PARQUE SANTA FELICIA JARDIM, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-382""}, {""street"": ""RUA ROBERTO DE JESUS AFFONSO, 1380, PARQUE SANTA FELICIA JARDIM, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-382"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ROBERTO DE JESUS AFFONSO, 1380, PARQUE SANTA FELICIA JARDIM, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA DOM PEDRO II, 1686 - VILA MONTEIRO - São Carlos/SP - CEP 13560-320","{'street': 'RUA DOM PEDRO II, 1686, VILA MONTEIRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-320'}",False,False,"[{""street"": ""RUA DOM PEDRO II, 1686, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-320""}, {""street"": ""RUA DOM PEDRO II, 1686, VILA MONTEIRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-320"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA DOM PEDRO II, 1686, VILA MONTEIRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA PADRE TEIXEIRA, 3558 - CENTRO - São Carlos/SP - CEP 13560-210","{'street': 'RUA PADRE TEIXEIRA, 3558, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-210'}",False,False,"[{""street"": ""RUA PADRE TEIXEIRA, 3558, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-210""}, {""street"": ""RUA PADRE TEIXEIRA, 3558, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-210"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA PADRE TEIXEIRA, 3558, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA ANTONIO RODRIGUES CAJADO, 960 - SALA  01 E 02 - VILA MONTEIRO (GLEBA 1) - São Carlos/SP - CEP 13560-291","{'street': 'RUA ANTONIO ROD RIGUES CAJADO, 960', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-291'}",True,False,"[{""street"": ""RUA ANTONIO ROD RIGUES CAJADO, 960"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-291""}, {""street"": ""RUA ANTONIO ROD RIGUES CAJADO, 960"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-291"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA ANTONIO ROD RIGUES CAJADO, 960, São Carlos, SP, Brasil""]",no_valid_hit
"RUA PROFESSOR JOSE FERRAZ CAMARGO, 350 - VILA CELINA - São Carlos/SP - CEP 13566-440","{'street': 'RUA PROFESSOR JOSE FERRAZ CAMARGO, 350, VILA CELINA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13566-440'}",False,False,"[{""street"": ""RUA PROFESSOR JOSE FERRAZ CAMARGO, 350, VILA CELINA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13566-440""}, {""street"": ""RUA PROFESSOR JOSE FERRAZ CAMARGO, 350, VILA CELINA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13566-440"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA PROFESSOR JOSE FERRAZ CAMARGO, 350, VILA CELINA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"RUA RUI BARBOSA, 735 - CENTRO - São Carlos/SP - CEP 13560-330","{'street': 'RUA RUI BARBOSA, 735, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-330'}",False,False,"[{""street"": ""RUA RUI BARBOSA, 735, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-330""}, {""street"": ""RUA RUI BARBOSA, 735, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-330"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA RUI BARBOSA, 735, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA SAO CARLOS, 1298 - SALA  05 - CENTRO - São Carlos/SP - CEP 13560-011","{'street': 'AV ENIDA SAO CARLOS, 1298', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-011'}",True,False,"[{""street"": ""AV ENIDA SAO CARLOS, 1298"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-011""}, {""street"": ""AV ENIDA SAO CARLOS, 1298"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-011"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA SAO CARLOS, 1298, São Carlos, SP, Brasil""]",no_valid_hit
"RUA SETE DE SETEMBRO, 2181 - CENTRO - São Carlos/SP - CEP 13560-180","{'street': 'RUA SETE DE SETEMBRO, 2181, CENTRO, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-180'}",False,False,"[{""street"": ""RUA SETE DE SETEMBRO, 2181, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-180""}, {""street"": ""RUA SETE DE SETEMBRO, 2181, CENTRO, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-180"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA SETE DE SETEMBRO, 2181, CENTRO, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA BRUNO RUGGIERO FILHO, 101 - BLOCO F                   APT   118 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-420","{'street': 'AV ENIDA BRUNO RUGGIERO FILHO, 101', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13562-420'}",True,False,"[{""street"": ""AV ENIDA BRUNO RUGGIERO FILHO, 101"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13562-420""}, {""street"": ""AV ENIDA BRUNO RUGGIERO FILHO, 101"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13562-420"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA BRUNO RUGGIERO FILHO, 101, São Carlos, SP, Brasil""]",no_valid_hit
"RUA NACOES UNIDAS, 795 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-082","{'street': 'RUA NACOES UNIDAS, 795, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13572-082'}",False,False,"[{""street"": ""RUA NACOES UNIDAS, 795, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13572-082""}, {""street"": ""RUA NACOES UNIDAS, 795, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13572-082"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""RUA NACOES UNIDAS, 795, JARDIM CRUZEIRO DO SUL, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA DOUTOR CARLOS BOTELHO, 2575 - SALA  01 - CENTRO - São Carlos/SP - CEP 13560-251","{'street': 'AV ENIDA DOUTOR CARLOS BOTELHO, 2575', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13560-251'}",True,False,"[{""street"": ""AV ENIDA DOUTOR CARLOS BOTELHO, 2575"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13560-251""}, {""street"": ""AV ENIDA DOUTOR CARLOS BOTELHO, 2575"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13560-251"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA DOUTOR CARLOS BOTELHO, 2575, São Carlos, SP, Brasil""]",no_valid_hit
"AVENIDA FRANCISCO FALVO, 180 - RESIDENCIAL SAMAMBAIA - São Carlos/SP - CEP 13565-545","{'street': 'AV ENIDA FRANCISCO FALVO, 180, RESIDENCIAL SAMAMBAIA, SÃO CARLOS/SP', 'city': 'São Carlos', 'state': 'SP', 'country': 'Brasil', 'postalcode': '13565-545'}",False,False,"[{""street"": ""AV ENIDA FRANCISCO FALVO, 180, RESIDENCIAL SAMAMBAIA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil"", ""postalcode"": ""13565-545""}, {""street"": ""AV ENIDA FRANCISCO FALVO, 180, RESIDENCIAL SAMAMBAIA, SÃO CARLOS/SP"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, {""postalcode"": ""13565-545"", ""city"": ""São Carlos"", ""state"": ""SP"", ""country"": ""Brasil""}, ""AV ENIDA FRANCISCO FALVO, 180, RESIDENCIAL SAMAMBAIA, SÃO CARLOS/SP, São Carlos, SP, Brasil""]",no_valid_hit
