query,provider,latitude,longitude,display
"RUA DAS ORQUIDEAS, 380 - CIDADE JARDIM - São Carlos/SP - CEP 13566-520",nominatim,-21.9992623,-47.892905,"Rua das Orquídeas, CIdade Jardim, Cidade Jardim, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-540, Brasil"
"RUA ARISTIDES DE SANTI, 06 - CASA 54 - AZULVILLE I - São Carlos/SP - CEP 13571-150",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOAQUIM DA CRUZ PENALVA, 143 - SALA  1 - JARDIM SAO JOAO BATISTA - São Carlos/SP - CEP 13566-810",arcgis,-22.004226991909,-47.879682987872,"Rua Joaquim Da Cruz Penalva 143, São Carlos, São Paulo, 13566-810"
"RUA CONDE DO PINHAL, 1762 - VILA FARIA - São Carlos/SP - CEP 13569-030",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA OTTO WERNER ROSEL, 1111 - COND MORADAS DE SAO CARLOS 2;CASA 408 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MARISWALDO RUGGIERO, 90 - RESIDENCIAL PARQUE DOURADINHO - São Carlos/SP - CEP 13568-648",arcgis,-22.01849500277,-47.8466029688,"Rua Mariswaldo Ruggiero 90, Vila Nery, São Carlos, São Paulo, 13568-648"
"RUA RIACHUELO, 76 - CENTRO - São Carlos/SP - CEP 13560-110",nominatim,-22.0146282,-47.8957567,"Rua Riachuelo, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-110, Brasil"
"AVENIDA GRECIA, 190 - LOJA 1;FUNDOS - VILA PRADO - São Carlos/SP - CEP 13574-140",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ITALIA, 378 - VILA PRADO - São Carlos/SP - CEP 13574-240",nominatim,-22.0294341,-47.8939724,"Rua Itália, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-040, Brasil"
"RUA MARCOLINO LOPES BARRETO, 2973 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-210",nominatim,-22.0028221,-47.8821512,"Rua Coronel Marcolino Lopes Barreto, Vila Costa do Sol, Chácara Paraíso, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13566-050, Brasil"
"RUA BENEVIDES IGNACIO RAMOS, 90 - PARTE A - PARQUE SISI - São Carlos/SP - CEP 13562-500",arcgis,-22.00284699537,-47.923249019274,"Rua Benevides Ignacio Ramos 90, São Carlos, São Paulo, 13562-500"
"RUA ALFREDO LOPES, 1717 - SALA  E 08 - JARDIM MACARENGO - São Carlos/SP - CEP 13560-460",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MARIA VILANI PETRILLI, 127 - JARDIM TANGARA - São Carlos/SP - CEP 13568-180",arcgis,-22.009493006398,-47.857515033268,"Rua Maria Vilani Petrilli 127, Vila Nery, São Carlos, São Paulo, 13568-180"
"RUA DOM PEDRO II, 547 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-320",nominatim,-22.0237554,-47.8875484,"Rua Dom Pedro II, Vila Monteiro Gleba I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA JACINTO FAVORETO, 777 - LOJA 01 - JARDIM MACARENGO - São Carlos/SP - CEP 13560-462",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA RAY WESLEY HERRICK, 1500 - APT   13 - JARDIM JOCKEI CLUB A - São Carlos/SP - CEP 13565-090",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA PASSEIO DOS IPES, 320 - EDIF  TORRE LONDRES S 603A - PARQUE FABER CASTELL I - São Carlos/SP - CEP 13561-385",arcgis,-22.019622203971,-47.915930413768,"Rua Passeio dos Ipês 320, São Carlos, São Paulo, 13561-385"
"RUA LIBORIO MARINO, 118 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-340",nominatim,-21.9956044,-47.8987148,"Rua Libório Marino, Jardim Paulistano, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"RUA PIAUI, 62 - JARDIM PACAEMBU - São Carlos/SP - CEP 13572-332",nominatim,-22.0373403,-47.8954007,"Rua Piauí, Jardim Pacaembu, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-140, Brasil"
"RUA AUGUSTO MARIA PATRIZZI, 559 - FUNDOS - RESIDENCIAL ITAMARATI - São Carlos/SP - CEP 13568-781",arcgis,-21.999768992886,-47.853858008913,"Rua Augusto Maria Patrizzi 559, Vila Nery, São Carlos, São Paulo, 13568-781"
"AVENIDA ROMUALDO VILLANI, 538 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-651",arcgis,-21.987900008442,-47.929028006237,"Avenida Romualdo Villani 538, São Carlos, São Paulo, 13563-651"
"RUA DONA ANA PRADO, 143 - VILA PRADO - São Carlos/SP - CEP 13574-031",nominatim,-22.0317074,-47.8933707,"Rua Dona Ana Prado, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-240, Brasil"
"RUA CONDE DO PINHAL, 2712 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",nominatim,-22.0177506,-47.8857447,"Rua Conde do Pinhal, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-648, Brasil"
"RUA AQUIDABAN, 569 - CENTRO - São Carlos/SP - CEP 13560-120",nominatim,-22.0142401,-47.8948118,"Rua Aquidaban, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-110, Brasil"
"RUA JERONIMO COSTA TERRA, 1526 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-006",arcgis,-22.034128006564,-47.906777992801,"Rua Jeronimo Terra 1526, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-006"
"AVENIDA OTTO WERNER ROSEL, 1455 - CASA  381 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA BATISTA LAURA RICETTI, 961 - CASA - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-130",arcgis,-22.039654991608,-47.90787401046,"Rua Batista Lauria Ricetti 961, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-130"
"RUA PROFESSOR HELVIDEO GOUVEA, 436 - VILA BOA VISTA - São Carlos/SP - CEP 13574-010",arcgis,-22.036131993884,-47.89697602759,"Rua Professor Helvideo Gouvea 436, Bela Vista São-Carlense, São Carlos, São Paulo, 13574-010"
"RUA DONA ALEXANDRINA, 1388 - SALA  03 - VILA COSTA DO SOL - São Carlos/SP - CEP 13566-290",arcgis,-22.013641000732,-47.889801034653,"Rua Dona Alexandrina 1388, São Carlos, São Paulo, 13560-290"
"RUA CONDE DO PINHAL, 1100 - SALA  01 - JARDIM SAO CARLOS - São Carlos/SP - CEP 13560-648",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CELIO BARBOSA DA SILVA, 140 - JARDIM SANTA PAULA - São Carlos/SP - CEP 13564-060",nominatim,-21.9996847,-47.9036614,"Rua Celio Barbosa da Silva, Jardim Santa Paula, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13564-031, Brasil"
"RUA MONTEIRO LOBATO, 2307 - BRCAO - JARDIM BRASIL - São Carlos/SP - CEP 13569-290",arcgis,-22.010127013554,-47.875069001631,"Rua Monteiro Lobato 2307, São Carlos, São Paulo, 13569-290"
"RUA ALBERTO LANZONI, 963 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-390",nominatim,-22.0031897,-47.9142187,"Rua Alberto Lanzoni, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-100, Brasil"
"RUA LIBORIO MARINO, 112 - JARDIM NOVA SANTA PAULA - São Carlos/SP - CEP 13564-340",nominatim,-21.9956044,-47.8987148,"Rua Libório Marino, Jardim Paulistano, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13654-350, Brasil"
"RUA ALFREDO RAIMUNDO, 100 - ROMEU SANTINI - São Carlos/SP - CEP 13575-871",arcgis,-22.027001000022,-47.917145987934,"Rua Alfredo Raymundo 100, Bela Vista São-Carlense, São Carlos, São Paulo, 13575-871"
"RUA PADRE NAZARENO, 71 - CASA - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-260",arcgis,-22.001865013503,-47.907015033023,"Rua Padre Nazareno 71, São Carlos, São Paulo, 13562-260"
"RUA SETE DE SETEMBRO, 3650 - VILA FARIA - São Carlos/SP - CEP 13569-000",nominatim,-22.0157477,-47.8735168,"Rua Sete de Setembro, Vila Faria, Vila Nery, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13569-007, Brasil"
"RUA ORLANDO DE OLIVEIRA, 910 - JARDIM EMBARE - São Carlos/SP - CEP 13563-884",nominatim,-21.9663614,-47.9410304,"Rua Orlando de Oliveira, Jardim Embaré, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13563-882, Brasil"
"RUA WAMBERTO DIAS DA COSTA, 2140 - CASA ESQUINA - VILA RANCHO VELHO - São Carlos/SP - CEP 13569-080",arcgis,-22.01496999339,-47.872068028837,"Rua Wamberto Dias Da Costa 2140, Vila Nery, São Carlos, São Paulo, 13569-080"
"RUA ALICE J. D'ANNA JULIANA, 128 - JARDIM PARAISO - São Carlos/SP - CEP 13561-080",arcgis,-22.005583016204,-47.90148096527,"Rua Professora Alice Josephina D Anna Juliano 128, São Carlos, São Paulo, 13561-080"
"RUA NOSSA SENHORA DA ROSA MISTICA, 593 - LOTEAMENTO SOCIAL ANTENOR GARCIA - São Carlos/SP - CEP 13573-308",arcgis,-22.053793912875,-47.918611343217,"Rua Nossa Senhora da Rosa Mística 593, Antenor Garcia, São Carlos, São Paulo, 13573-308"
"RUA SAO JOAQUIM, 246 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0236834,-47.8885162,"Rua São Joaquim, Vila Monteiro Gleba I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13560-294, Brasil"
"RUA DOUTOR ULYSSES FERNANDES NUNES, 44 - JARDIM SAO CARLOS 5 - São Carlos/SP - CEP 13563-502",arcgis,-21.990854000668,-47.927138976719,"Rua Doutor Ulisses Fernandes Nunes 44, São Carlos, São Paulo, 13563-502"
"RUA DA IMPRENSA, 189 - LOJA A - VILA FARIA - São Carlos/SP - CEP 13569-007",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA SAO CARLOS, 2299 - SALA  02 - CENTRO - São Carlos/SP - CEP 13560-011",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA ROSA LEA FERRARI LISBOA, 316 - JARDIM ACAPULCO - São Carlos/SP - CEP 13563-706",nominatim,-21.9956533,-47.9116751,"Rua Rosa Lea Ferrari Lisboa, Jardim Acapulco, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-180, Brasil"
"RUA VISCONDE DE INHAUMA, 1350 - CENTRO - São Carlos/SP - CEP 13560-190",nominatim,-22.0117648,-47.8967052,"1350, Rua Visconde de Inhaúma, Jardim São Carlos, Centro, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13569-030, Brasil"
"RUA RIACHUELO, 130 - SALA  B - CENTRO - São Carlos/SP - CEP 13560-110",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA JOAO STELLA, 600 - CASA 40 - RESIDENCIAL MONSENHOR ROMEU TORTORELLI - São Carlos/SP - CEP 13562-530",arcgis,-22.005161993208,-47.925481036271,"Avenida Joao Stella 600, Casa 40, São Carlos, São Paulo, 13562-530"
"RUA MIGUEL PETRONI, 1741 - JARDIM BANDEIRANTES - São Carlos/SP - CEP 13562-190",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE BARNABE, 465 - JARDIM RICETTI - São Carlos/SP - CEP 13570-080",arcgis,-22.027822007438,-47.875967960747,"Rua Jose Barnabe 465, São Carlos, São Paulo, 13570-080"
"AVENIDA SALLUM, 877 - VILA PRADO - São Carlos/SP - CEP 13574-040",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MAJOR JOSE INACIO, 2339 - ANEXO N 1140RDPEDII - CENTRO - São Carlos/SP - CEP 13560-160",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA CONSELHEIRO JOAO ALFREDO, 540 - APT   703 - JARDIM PARAISO - São Carlos/SP - CEP 13561-110",arcgis,-22.00697198138,-47.904029985845,"Rua Conselheiro Joao Alfredo 540, Apartamento 703, São Carlos, São Paulo, 13561-110"
"RUA Rua Roque Jose florencio, 360 - Joao tavoni - São Carlos/SP - CEP 13579-000",arcgis,-21.767217992697,-47.792717976399,"Rua Roque Jose Florencio 360, Santa Eudóxia, São Carlos, São Paulo, 13560-001"
"RUA MANOEL JOSE SERPA, 796 - PARQUE SANTA FELICIA JARDIM - São Carlos/SP - CEP 13562-395",nominatim,-22.0045933,-47.9140538,"Rua Manoel José Serpa, Parque Jardim Santa Felícia, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13562-100, Brasil"
"RUA CORONEL LEOPOLDO PRADO, 1415 - VILA PRADO - São Carlos/SP - CEP 13574-170",nominatim,-22.0349945,-47.893905,"Rua Coronel Leopoldo Prado, Vila Prado, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-240, Brasil"
"RUA QUINZE DE NOVEMBRO, 88 - LOJA 01 - CHACARA SAO JOAO - São Carlos/SP - CEP 13569-220",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA EPISCOPAL, 1457 - CXPST 230 - CENTRO - São Carlos/SP - CEP 13560-970",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA OTTO WERNER ROSEL, 777 - CASA 61 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA JOSE BONIFACIO, 565 - SALA  31 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13560-610",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA MAJOR JOAO MANOEL DE CAMPOS PENTEADO, 1652 - JARDIM BEATRIZ - São Carlos/SP - CEP 13575-110",nominatim,-22.0398489,-47.9062489,"Rua Major João Manoel de Campos Penteado, Jardim Beatriz, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13575-140, Brasil"
"RUA JORGE TIBIRICA, 282 - SALA  01 - JARDIM CENTENARIO - São Carlos/SP - CEP 13564-110",arcgis,-21.998272990807,-47.905160034031,"Rua Jorge Tibirica 282, São Carlos, São Paulo, 13564-110"
"RUA DESEMBARGADOR ULISSES DORIA, 55 - NUCLEO RESIDENCIAL SILVIO VILARI - São Carlos/SP - CEP 13570-637",arcgis,-22.028668998754,-47.891220007041,"Rua Desembargador Ulisses Doria 55, São Carlos, São Paulo, 13570-637"
"RUA ALMIR JOSE TADEU PASCHOALIN, 69 - JARDIM MEDEIROS - São Carlos/SP - CEP 13575-173",nominatim,-22.039253,-47.9133011,"Rua Almir José Tadeu Paschoalin, Jardim Medeiros, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13575-140, Brasil"
"RUA TOTO LEITE, 2000 - SALA  2 - VILA NERY - São Carlos/SP - CEP 13570-010",arcgis,-22.011465016758,-47.879721041713,"Rua Toto Leite 2000, São Carlos, São Paulo, 13569-139"
"RUA DOUTOR JOAO SABINO, 1308 - SALA  1 - VILA BOA VISTA 1 - São Carlos/SP - CEP 13575-050",arcgis,-22.033264155451,-47.906656416654,"Rua Doutor João Sabino 1308, Vila Boa Vista Um, São Carlos, São Paulo, 13575-050"
"RUA SAO JOAQUIM, 2592 - BECO                CASA  2 - VILA MONTEIRO (GLEBA I) - São Carlos/SP - CEP 13560-300",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"RUA LUIZ CARLOS DE ARRUDA MENDES, 125 - FUNDOS - VILA BOA VISTA - São Carlos/SP - CEP 13574-009",nominatim,-22.0290337,-47.905068,"Rua Luiz Carlos de Arruda Mendes, Vila Boa Vista I, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13574-009, Brasil"
"RUA JOSE MANCINI, 438 - PARQUE SAO JOSE - São Carlos/SP - CEP 13570-831",nominatim,-22.036493,-47.8783954,"Rua José Mancini, Parque São José, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13570-390, Brasil"
"AVENIDA REPUBLICA DO LIBANO, 890 - JARDIM CRUZEIRO DO SUL - São Carlos/SP - CEP 13572-081",arcgis,-22.044024016729,-47.890189032951,"Avenida Republica Do Libano 890, Bela Vista São-Carlense, São Carlos, São Paulo, 13572-081"
"RUA NOVE DE JULHO, 1206 - SALA  2 - CENTRO - São Carlos/SP - CEP 13560-042",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"ALAMEDA DAS PAPOULAS, 145 - APT   23 - CIDADE JARDIM - São Carlos/SP - CEP 13566-545",arcgis,-22.001674181364,-47.89523205401,"Alameda das Papoulas 145, Cidade Jardim, São Carlos, São Paulo, 13566-545"
"AVENIDA DOUTOR CARLOS BOTELHO, 3379 - VILA DERIGGI - São Carlos/SP - CEP 13569-230",arcgis,-22.011162010958,-47.877650963086,"Avenida Doutor Carlos Botelho 3379, São Carlos, São Paulo, 13569-230"
"RUA WALTER CARMELO, 84 - JARDIM MARTINELLI - São Carlos/SP - CEP 13572-321",nominatim,-22.0405565,-47.900531,"Rua walter Carmelo, Jardim Martinelli, Bela Vista São-Carlense, São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, 13572-310, Brasil"
"RUA RISKALLA HADAD, 1009 - PARQUE SISI - São Carlos/SP - CEP 13562-460",arcgis,-22.007873132626,-47.920461177187,"Rua Riskala Haddad 1009, São Carlos, São Paulo, 13562-460"
"AVENIDA FRANCISCO PEREIRA LOPES, 2269 - APT 91;BLOCO PARAISO - PARQUE ARNOLD SCHIMIDT - São Carlos/SP - CEP 13564-002",arcgis,-22.003245010042,-47.900787027507,"Avenida Doutor Francisco Pereira Lopes 2269, Apartamento 91, Bloco 1, São Carlos, São Paulo, 13564-002"
"RUA PROFESSOR JOSE FERRAZ CAMARGO, 263 - VILA CELINA - São Carlos/SP - CEP 13566-440",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
"AVENIDA OTTO WERNER ROSEL, 811 - CASA 387 - JARDIM IPANEMA - São Carlos/SP - CEP 13563-673",nominatim,-22.0180395,-47.891154,"São Carlos, Região Imediata de São Carlos, Região Geográfica Intermediária de Araraquara, São Paulo, Região Sudeste, Brasil"
